/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.121212121212121/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.121212121212121_146.8940288_sb_128_dm_99.7_snr_6.45,0.2613122,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.1717171717171717/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.1717171717171717_146.89370112_sb_128_dm_99.7_snr_6.79,0.7616658,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.2222222222222223/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.2222222222222223_146.89435648_sb_128_dm_99.7_snr_7.07,0.99126863,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.2222222222222223/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.2222222222222223_75.9578624_sb_128_dm_99.5_snr_6.39,0.13629061,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.2727272727272725/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.2727272727272725_60.3521024_sb_128_dm_100.5_snr_6.0,0.25233522,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.323232323232323/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.323232323232323_75.95982848_sb_128_dm_99.5_snr_6.39,0.83160967,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.3737373737373737/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.3737373737373737_60.3602944_sb_128_dm_100.5_snr_6.38,0.5718683,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.474747474747475/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.474747474747475_60.35177472_sb_128_dm_100.5_snr_6.62,0.19903168,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525_146.89271808_sb_128_dm_99.7_snr_7.89,0.99920374,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525_145.21073664_sb_128_dm_99.9_snr_7.14,0.13536702,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525_130.01392128_sb_128_dm_99.7_snr_6.96,0.963888,1.0
/scratch/adamdong/inj_220513/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525/nsub_128_0_short/J1809-1943_59356_pow_fdp_inj_dm100_snr2.525252525252525_64.02048_sb_128_dm_99.7_snr_6.13,0.32080933,1.0
